Pittsburgh,15201,"<a href=""http://www.iheartjane.com/embed/stores/3965/products/1204725/calypso-axemosphere?recommended=false&fromMenu=true"">Axemosphere</a><br><a href=""https://www.leafly.com/search?q=Axemosphere"">Leafly</a>",<class 'filter'>,Calypso,Ground,$45.00,7.0g,19.26%,1348.20mg,0.033/mg
Pittsburgh,15201,"<a href=""http://www.iheartjane.com/embed/stores/3965/products/574045/calypso-axilla?recommended=false&fromMenu=true"">Axilla </a><br><a href=""https://www.leafly.com/search?q=Axilla "">Leafly</a>",<class 'filter'>,Calypso,Ground,$50.00,7.0g,20.30%,1421.00mg,0.035/mg
